Ambit_InchiKey,Original_Entry_ID,Entrez_ID,Activity_Flag,pIC50,DB,Original_Assay_ID,Tax_ID,Gene_Symbol,Ortholog_Group,InChI,SMILES,updated,MOL_smiles,unique_id
IQMDGCPCDZCCJY-UHFFFAOYNA-N,CHEMBL1821868,1956,A,5.41,chembl20,766557,9606,EGFR,1260,"InChI=1/C26H22N4O2S/c1-17-8-9-21(14-18(17)2)23-15-25(20-10-12-22(13-11-20)30(31)32)29(28-23)26-27-24(16-33-26)19-6-4-3-5-7-19/h3-14,16,25H,15H2,1-2H3",C1(=C(C=C(C=C1)C=2CC(C=3C=CC(=CC3)N(=O)=O)N(N2)C=4SC=C(N4)C5=CC=CC=C5)C)C,,Cc1ccc(C2=NN(c3nc(-c4ccccc4)cs3)C(c3ccc([N+](=O)[O-])cc3)C2)cc1C,a2b7fac97b0d6a4fd35a59a7014e79f67ebf491f
IQMLUMTUZSQCPT-ULDHRCHENA-N,5328308,1956,A,8.13018,pubchem,345876,9606,EGFR,1260,"InChI=1/C19H23BrN6/c1-26(2)9-4-3-8-21-18-11-17-16(12-22-18)19(24-13-23-17)25-15-7-5-6-14(20)10-15/h5-7,10-13H,3-4,8-9H2,1-2H3,(H,21,22)(H,23,24,25)/f/h21,25H",BrC=1C=C(NC2=NC=NC=3C2=CN=C(NCCCCN(C)C)C3)C=CC1,,CN(C)CCCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,d32af79367e31d82b1132f1de5deb965cf9bc2f9
IQMVMHITWPJRIL-MRSUPTMINA-N,CHEMBL169065,1956,A,5.83,chembl20,67040,9606,EGFR,1260,"InChI=1/C21H25N5O3/c1-28-16-5-3-4-14(10-16)17-11-26(21-19(17)20(22)23-13-24-21)15-6-8-25(9-7-15)12-18(27)29-2/h3-5,10-11,13,15H,6-9,12H2,1-2H3,(H2,22,23,24)/f/h22H2",N1=CN=C2N(C=C(C=3C=CC=C(OC)C3)C2=C1N)C4CCN(CC4)CC(OC)=O,,COC(=O)CN1CCC(n2cc(-c3cccc(OC)c3)c3c(N)ncnc32)CC1,13d18d2c4854d19c9bcdcd1592c269b8fbefd337
IQNTXIMXKCURDC-JMPZDZAINA-N,CHEMBL2218929,1956,N,4.6,chembl20,887868,9606,EGFR,1260,"InChI=1/C18H13N3O/c22-18-16(10-14-4-2-8-20-14)15-9-12(5-6-17(15)21-18)13-3-1-7-19-11-13/h1-11,20H,(H,21,22)/b16-10+/f/h21H",C12=CC=C(C=C1/C(/C(N2)=O)=C\C3=CC=CN3)C4=CC=CN=C4,,O=C1Nc2ccc(-c3cccnc3)cc2/C1=C\c1ccc[nH]1,9835c30182e6bc2c7d3f0b724273180d68fe3137
IQOOKGNLIGNDSW-SPEPDGBUNA-N,CHEMBL3221557,1956,A,5.12,chembl20,1331050,9606,EGFR,1260,"InChI=1/C22H26N4O4/c1-5-6-9-30-22(27)26-17-8-7-15(10-14(17)2)25-21-16-11-19(28-3)20(29-4)12-18(16)23-13-24-21/h7-8,10-13H,5-6,9H2,1-4H3,(H,26,27)(H,23,24,25)/f/h25-26H",C(NC=1C(=CC(=CC1)NC2=NC=NC3=CC(=C(C=C23)OC)OC)C)(=O)OCCCC,,CCCCOC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1C,3a5d0bfea68699e493e5572fdbe2b31eea02fdca
IQPRWACFMCVAAN-IHBONYPBNA-N,71680903,1956,A,7.00436,pubchem,748091,9606,EGFR,1260,"InChI=1/C37H37ClN8O10S/c1-3-32(47)40-25-9-7-10-27(21-25)55-34-29(38)23-39-37(42-34)41-30-14-13-26(22-31(30)52-2)45-17-15-44(16-18-45)24-33(48)53-19-8-20-54-35-36(46(49)56-43-35)57(50,51)28-11-5-4-6-12-28/h3-7,9-14,21-23H,1,8,15-20,24H2,2H3,(H,40,47)(H,39,41,42)/f/h40-41H",ClC=1C(OC2=CC(NC(=O)C=C)=CC=C2)=NC(NC3=C(OC)C=C(N4CCN(CC4)CC(OCCCOC5=NON(=O)=C5S(=O)(=O)C6=CC=CC=C6)=O)C=C3)=NC1,,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(CC(=O)OCCCOc5no[n+]([O-])c5S(=O)(=O)c5ccccc5)CC4)cc3OC)ncc2Cl)c1,cc9e9f532eabbc7b728d537d96c4474f4a38b434
IQQUFFPEUPNLMU-HXTKINSTNA-N,CHEMBL1928293,1956,A,7.73,chembl20,791584,9606,EGFR,1260,"InChI=1/C23H14N4OS/c1-2-14-6-5-8-16(10-14)26-22-17-12-20(29-23(17)25-13-24-22)21(28)19-11-15-7-3-4-9-18(15)27-19/h1,3-13,27H,(H,24,25,26)/f/h26H",C(C1=CC2=CC=CC=C2N1)(=O)C3=CC4=C(S3)N=CN=C4NC5=CC=CC(=C5)C#C,,C#Cc1cccc(Nc2ncnc3sc(C(=O)c4cc5ccccc5[nH]4)cc23)c1,8022be4786dc6a9c1ba764ec0b3f8134e61b601b
IRALUWZAVVHHDV-GTGMRACBNA-N,44442759,1956,A,7.4437,pubchem,309618,9606,EGFR,1260,"InChI=1/C21H18FN3O2/c1-26-19-8-15-17(9-20(19)27-2)24-11-12(10-23)21(15)25-18-7-14(18)13-5-3-4-6-16(13)22/h3-6,8-9,11,14,18H,7H2,1-2H3,(H,24,25)/t14-,18+/m0/s1/f/h25H",FC=1C([C@H]2[C@H](NC=3C=4C(N=CC3C#N)=CC(OC)=C(OC)C4)C2)=CC=CC1,,COc1cc2ncc(C#N)c(N[C@@H]3C[C@H]3c3ccccc3F)c2cc1OC,4a60662fc58911f0921edf474faaa5ac5bb996c4
IRFDEDLBWHFGGS-LILDFLRNNA-N,CHEMBL451964,1956,A,5.7,chembl20,809214,9606,EGFR,1260,"InChI=1/C15H12F3N5/c16-15(17,18)10-3-1-9(2-4-10)14-21-20-13-8-7-12(22-23(13)14)19-11-5-6-11/h1-4,7-8,11H,5-6H2,(H,19,22)/f/h19H",C=1C(=NN2C(=NN=C2C1)C=3C=CC(=CC3)C(F)(F)F)NC4CC4,,FC(F)(F)c1ccc(-c2nnc3ccc(NC4CC4)nn23)cc1,609eeb9e010e5bf5e2940f885391c146785ff15f
IRGAHACBXIFFNJ-VAMMKDHLNA-N,CHEMBL143212,1956,A,5.77,chembl20,66876,9606,EGFR,1260,"InChI=1/C22H18N2O3S/c1-27-19-11-14(9-16(12-23)22(24)26)10-17(21(19)25)13-28-20-8-4-6-15-5-2-3-7-18(15)20/h2-11,25H,13H2,1H3,(H2,24,26)/b16-9+/f/h24H2",C(=C/C=1C=C(CSC=2C=3C(=CC=CC3)C=CC2)C(=C(C1)OC)O)(\C(=O)N)/C#N,,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2cccc3ccccc23)c1O,9a536f63042595ae5633351cece6c5eea91fb34b
IRGSEHJOWJXKPV-UYBDAZJANA-N,CHEMBL177053,1956,A,7.36,chembl20,66580,9606,EGFR,1260,"InChI=1/C15H9BrN4S/c16-9-2-1-3-10(4-9)20-15-11-5-14-13(19-8-21-14)6-12(11)17-7-18-15/h1-8H,(H,17,18,20)/f/h20H",C=12C(=NC=NC1C=C3N=CSC3=C2)NC4=CC(Br)=CC=C4,,Brc1cccc(Nc2ncnc3cc4ncsc4cc23)c1,f67ea92fde27a1efa64e04cabcb2ce5ab11b77e2
IRLOMICYHIARJL-PKSOQXRJNA-N,CHEMBL206483,1956,N,4.82,chembl20,346436,9606,EGFR,1260,"InChI=1/C20H17N5O2/c1-13-3-2-4-15(7-13)25-20-16(10-24-25)19(22-11-23-20)21-9-14-5-6-17-18(8-14)27-12-26-17/h2-8,10-11H,9,12H2,1H3,(H,21,22,23)/f/h21H",C1=NC2=C(C(=N1)NCC=3C=C4OCOC4=CC3)C=NN2C=5C=C(C=CC5)C,,Cc1cccc(-n2ncc3c(NCc4ccc5c(c4)OCO5)ncnc32)c1,8f8b20bdf0ad0737e6a00e2ffcaa4870aa1b938e
IRPQLCLTIKGBTQ-YLHGWYNBNA-N,9873657,1956,A,7.74473,pubchem,270617,9606,EGFR,1260,"InChI=1/C31H30ClFN4O4S/c1-20(2)42(38,39)13-12-34-17-25-8-11-29(41-25)22-6-9-28-26(15-22)31(36-19-35-28)37-24-7-10-30(27(32)16-24)40-18-21-4-3-5-23(33)14-21/h3-11,14-16,19-20,34H,12-13,17-18H2,1-2H3,(H,35,36,37)/f/h37H",ClC=1C=C(NC2=NC=NC3=C2C=C(C=4OC(CNCCS(=O)(=O)C(C)C)=CC4)C=C3)C=CC1OCC5=CC(F)=CC=C5,,CC(C)S(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,dc1bb3f30ab6fb9e5adaf91eac2c9cb3e2e5bf49
IRQQWCZKCUQNSO-RLVUPORVNA-N,CHEMBL48760,1956,N,4.73,chembl20,63615,9606,EGFR,1260,"InChI=1/C18H17NO/c1-12(2)14-9-7-13(8-10-14)11-16-15-5-3-4-6-17(15)19-18(16)20/h3-12H,1-2H3,(H,19,20)/b16-11+/f/h19H",C/1(\C(NC2=C1C=CC=C2)=O)=C/C3=CC=C(C=C3)C(C)C,,CC(C)c1ccc(/C=C2/C(=O)Nc3ccccc32)cc1,247cb6ea1695d15628dd01a973aec7f2ba1ce57d
IRZMVHVAKKIUEZ-QVUQFMIFNA-N,71524914,1956,A,5.52143,pubchem,725966,9606,EGFR,1260,"InChI=1/C20H17N3S/c21-20(24)23-19(13-18(22-23)15-7-2-1-3-8-15)17-11-10-14-6-4-5-9-16(14)12-17/h1-12,19H,13H2,(H2,21,24)/f/h21H2",S=C(N1N=C(CC1C2=CC=3C(C=C2)=CC=CC3)C=4C=CC=CC4)N,,NC(=S)N1N=C(c2ccccc2)CC1c1ccc2ccccc2c1,cd2fa1d58f5c7f58bfa7eff19ce993cf7574a7d8
ISCACOSJZYPVNU-XYULLFFJNA-N,CHEMBL598798,1956,A,7.54,chembl20,612309,9606,EGFR,1260,"InChI=1/C24H25FN4O4/c1-3-16-12-17(9-10-19(16)25)28-24-18-13-22(21(32-2)14-20(18)26-15-27-24)33-11-7-5-4-6-8-23(30)29-31/h1,9-10,12-15,31H,4-8,11H2,2H3,(H,29,30)(H,26,27,28)/f/h28,30H",C=1(C=C2C(=NC=NC2=CC1OC)NC3=CC(=C(C=C3)F)C#C)OCCCCCCC(=NO)O,,C#Cc1cc(Nc2ncnc3cc(OC)c(OCCCCCCC(O)=NO)cc23)ccc1F,857f7f4ebbe6409740aaf234fe7b3799080c282a
ISEDKXOMRIKZPK-HCKMINDGNA-N,CHEMBL1969843,1956,A,5.7,chembl20,809214,9606,EGFR,1260,"InChI=1/C15H17N5O/c1-2-14-13(8-16-17-14)7-12(1)15-10-20(19-18-15)9-11-3-5-21-6-4-11/h1-2,7-8,10-11H,3-6,9H2,(H,16,17)/f/h17H",O1CCC(CN2N=NC(C=3C=C4C(NN=C4)=CC3)=C2)CC1,,c1cc2[nH]ncc2cc1-c1cn(CC2CCOCC2)nn1,f0d13de790ff8a414b169872010ebfea0b5ce940
ISEHGRGNSOYPTL-SPEPDGBUNA-N,CHEMBL203645,1956,A,8.77,chembl20,334483,9606,EGFR,1260,"InChI=1/C19H15ClFN5O/c1-2-3-4-5-18(27)26-17-9-13-16(10-22-17)23-11-24-19(13)25-12-6-7-15(21)14(20)8-12/h6-11H,2-3H2,1H3,(H,22,26,27)(H,23,24,25)/f/h25-26H",C=1(N=CC2=NC=NC(=C2C1)NC=3C=CC(=C(C3)Cl)F)NC(C#CCCC)=O,,CCCC#CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1,94f72d385567ec66835686baed837422e2034d0c
ISGVIWPJZIQAJO-UHFFFAOYNA-N,CHEMBL2437292,1956,A,5.24,chembl20,987637,9606,EGFR,1260,"InChI=1/C21H21ClN4OS/c22-17-8-6-16(7-9-17)19-15-28-21(23)26(19)14-20(27)25-12-10-24(11-13-25)18-4-2-1-3-5-18/h1-9,15,23H,10-14H2",N1(C(=CSC1=N)C2=CC=C(C=C2)Cl)CC(N3CCN(CC3)C4=CC=CC=C4)=O,,N=c1scc(-c2ccc(Cl)cc2)n1CC(=O)N1CCN(c2ccccc2)CC1,335211ce3d48cb8b8fc29ccdeaea2d2f6b1677d9
ISJAQPZCEZACPS-GWZBNUJDNA-N,CHEMBL1914663,1956,A,7.35,chembl20,786919,9606,EGFR,1260,"InChI=1/C19H15FN4O/c20-16-4-2-1-3-13(16)10-21-18-15-9-17(24-19(15)23-11-22-18)12-5-7-14(25)8-6-12/h1-9,11,25H,10H2,(H2,21,22,23,24)/f/h21,24H",C1=NC(=C2C=C(C3=CC=C(C=C3)O)NC2=N1)NCC4=CC=CC=C4F,,Oc1ccc(-c2cc3c(NCc4ccccc4F)ncnc3[nH]2)cc1,008c9100372e7b977ed99a75bacebe13dc510768
ISLKJNNRZPTFNN-DXAUXPAJNA-N,CHEMBL2047029,1956,A,6.05,chembl20,827636,9606,EGFR,1260,"InChI=1/C22H24N2O5/c1-2-16-8-7-9-17(14-16)23-22(27)19-15-18(11-12-20(19)25)29-13-6-4-3-5-10-21(26)24-28/h1,7-9,11-12,14-15,25,28H,3-6,10,13H2,(H,23,27)(H,24,26)/f/h23,26H",C=1(OCCCCCCC(O)=NO)C=C(C(=O)NC2=CC(=CC=C2)C#C)C(O)=CC1,,C#Cc1cccc(NC(=O)c2cc(OCCCCCCC(O)=NO)ccc2O)c1,d81c678f8ea8556c27b2814d54bbcd76c8da4681
ISQFLEUXHWNACR-SLSAFXPJNA-N,CHEMBL3092297,1956,A,6.16,chembl20,1278553,9606,EGFR,1260,"InChI=1/C24H24ClF2N5O3/c25-18-9-15(1-2-19(18)27)30-23-17-10-21(31-24(33)32-6-3-14(26)4-7-32)22(11-20(17)28-13-29-23)35-16-5-8-34-12-16/h1-2,9-11,13-14,16H,3-8,12H2,(H,31,33)(H,28,29,30)/t16-/m0/s1/f/h30-31H",N1(CCC(CC1)F)C(=O)NC2=CC3=C(N=CN=C3C=C2O[C@@H]4COCC4)NC=5C=C(C(=CC5)F)Cl,,O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1)N1CCC(F)CC1,5b323f41a48baad99990011de1e90b2e014dcd82
ISVHLTLEHRZKJC-ZFCLZRCMNA-N,CHEMBL1984586,1956,A,5.7,chembl20,809214,9606,EGFR,1260,"InChI=1/C20H17N5O2/c1-12-4-2-3-5-16(12)25-20(26)24-14-8-6-13(7-9-14)15-10-27-19-17(15)18(21)22-11-23-19/h2-11H,1H3,(H2,21,22,23)(H2,24,25,26)/f/h24-25H,21H2",O1C2=NC=NC(N)=C2C(C3=CC=C(NC(=O)NC=4C(=CC=CC4)C)C=C3)=C1,,Cc1ccccc1NC(=O)Nc1ccc(-c2coc3ncnc(N)c23)cc1,dbc07022ffd3dde2278c8504d1044489be27de92
ISWJWVDIXBDXGN-VJSLDGLSNA-N,CHEMBL401443,1956,A,7.17,chembl20,443222,9606,EGFR,1260,"InChI=1/C26H26FN7O/c27-21-3-1-2-18(12-21)15-34-24-5-4-22(13-20(24)14-29-34)31-26-25-19(6-11-33(25)30-17-28-26)16-32-9-7-23(35)8-10-32/h1-6,11-14,17,23,35H,7-10,15-16H2,(H,28,30,31)/f/h31H",C=1N2C(C(=NC=N2)NC=3C=C4C(=CC3)N(N=C4)CC5=CC(=CC=C5)F)=C(C1)CN6CCC(CC6)O,,OC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,6de6f13cb6042abde28c436e86f6ac68ce2d19bd
ISXAVIPPPMJTPN-UYBDAZJANA-N,CHEMBL2333445,1956,A,6.12,chembl20,952357,9606,EGFR,1260,"InChI=1/C18H17N3O2S/c1-3-12-4-6-13(7-5-12)14-8-9-16-15(10-14)18-17(11-19-20-18)24(22,23)21(16)2/h4-11H,3H2,1-2H3,(H,19,20)/f/h20H",O=S1(=O)C2=C(C3=CC(=CC=C3N1C)C4=CC=C(C=C4)CC)NN=C2,,CCc1ccc(-c2ccc3c(c2)-c2[nH]ncc2S(=O)(=O)N3C)cc1,7787e5735daa9b1a743ff774fd32528a7b50560a
ISXTVMIMVFTRIL-HRCHMLQTNA-N,CHEMBL499345,1956,A,5.37,chembl20,807915,9606,EGFR,1260,"InChI=1/C19H15BrClN5/c20-12-5-3-6-13(9-12)23-17-15-10-14(24-18(15)26-19(22)25-17)8-11-4-1-2-7-16(11)21/h1-7,9-10H,8H2,(H4,22,23,24,25,26)/f/h23-24H,22H2",C=1C=CC(=CC1NC=2C3=C(NC(=C3)CC4=C(C=CC=C4)Cl)N=C(N)N2)Br,,Nc1nc(Nc2cccc(Br)c2)c2cc(Cc3ccccc3Cl)[nH]c2n1,39b40860860cda7d6debcaf8a7100197b2e304c0
ITAJXWHXKVYGCF-PECIQRARNA-N,CHEMBL481491,1956,A,5.7,chembl20,809214,9606,EGFR,1260,"InChI=1/C20H14F3N3O2S/c21-20(22,23)13-6-2-1-5-12(13)10-28-16-9-17(29-18(16)19(24)27)26-11-25-14-7-3-4-8-15(14)26/h1-9,11H,10H2,(H2,24,27)/f/h24H2",C=1C=2N=CN(C2C=CC1)C=3SC(C(N)=O)=C(OCC4=CC=CC=C4C(F)(F)F)C3,,NC(=O)c1sc(-n2cnc3ccccc32)cc1OCc1ccccc1C(F)(F)F,1a7275d228c555bcf5c9447413eab47a62f20f38
ITCZKQCXYLHNFX-KWWUYQCLNA-N,CHEMBL1998193,1956,A,5.7,chembl20,809214,9606,EGFR,1260,"InChI=1/C18H24N6O2/c25-17(23-15-7-5-9-19-13-15)21-11-3-1-2-4-12-22-18(26)24-16-8-6-10-20-14-16/h5-10,13-14H,1-4,11-12H2,(H2,21,23,25)(H2,22,24,26)/f/h21-24H",O=C(NC1=CN=CC=C1)NCCCCCCNC(=O)NC2=CN=CC=C2,,O=C(NCCCCCCNC(=O)Nc1cccnc1)Nc1cccnc1,dbf779d8c2eb6d74724eb284036598640b40aafa
ITIUGXULOLVCPV-QWOVJGMINA-N,CHEMBL2087353,1956,A,7.26,chembl20,840626,9606,EGFR,1260,"InChI=1/C18H16BrN3O3/c19-12-2-1-3-13(8-12)22-18-14-9-16-17(10-15(14)20-11-21-18)25-7-5-23-4-6-24-16/h1-3,8-11H,4-7H2,(H,20,21,22)/f/h22H",C12=C(OCCOCCO1)C=C3C(=C2)C(=NC=N3)NC=4C=C(C=CC4)Br,,Brc1cccc(Nc2ncnc3cc4c(cc23)OCCOCCO4)c1,3609ab0a9604aaad3003f766dbe7c439a1f096ef
ITJFSLJZVPCUFT-XBXBPLPCNA-N,CHEMBL31570,1956,A,9.01,chembl20,64445,9606,EGFR,1260,"InChI=1/C19H17ClFN5O3/c1-3-16(27)25-18-15(29-7-6-28-2)9-14-17(26-18)19(23-10-22-14)24-11-4-5-13(21)12(20)8-11/h3-5,8-10H,1,6-7H2,2H3,(H,22,23,24)(H,25,26,27)/f/h24-25H",N1=C2C(=NC=NC2=CC(=C1NC(C=C)=O)OCCOC)NC=3C=C(Cl)C(=CC3)F,,C=CC(=O)Nc1nc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCOC,6acb7cd516ac77dae5c8e386e657031f12e13895
ITOYZJGFTNTKKR-DZQCGVKKNA-N,CHEMBL1233881,1956,A,5.64,chembl20,654933,9606,EGFR,1260,"InChI=1/C17H19N5O2/c1-23-12-7-6-10(8-13(12)24-2)15-14-16(18)19-9-20-17(14)22(21-15)11-4-3-5-11/h6-9,11H,3-5H2,1-2H3,(H2,18,19,20)/f/h18H2",C1CCC1N2N=C(C=3C2=NC=NC3N)C4=CC(=C(C=C4)OC)OC,,COc1ccc(-c2nn(C3CCC3)c3ncnc(N)c23)cc1OC,9a7a21b45b4ea6ed7854ecd4abe277f2dd9b5533
ITQFZYHSSUVBRB-PDJAEHLQNA-N,76325768,1956,A,5.82391,pubchem,1077573,9606,EGFR,1260,"InChI=1/C18H15FN4O/c1-3-16(24)22-12-7-8-14-13(9-12)18(21-10-20-14)23-15-6-4-5-11(2)17(15)19/h3-10H,1H2,2H3,(H,22,24)(H,20,21,23)/f/h22-23H",FC=1C(NC2=NC=NC3=C2C=C(NC(=O)C=C)C=C3)=CC=CC1C,,C=CC(=O)Nc1ccc2ncnc(Nc3cccc(C)c3F)c2c1,f7da28520d2fdf7236de2c8038e203f12df4686e
ITSIYXXFKIBQNX-GPQMBLKYNA-N,CHEMBL39337,1956,A,9.36,chembl20,66567,9606,EGFR,1260,"InChI=1/C15H10BrN5/c16-10-2-1-3-11(5-10)20-15-12-4-9-7-19-21-13(9)6-14(12)17-8-18-15/h1-8,20H,(H,17,18)/f/h18H",N1=CNC(=C2C1=CC=3C(=C2)C=NN3)NC=4C=C(C=CC4)Br,,Brc1cccc(Nc2[nH]cnc3cc4nncc4cc23)c1,bee39e4a55f4f0c0ec7749704cb8ae0afefc06de
ITTRLTNMFYIYPA-LKHHGCNMNA-N,CHEMBL1229592,1956,A,8.67,chembl20,987016,9606,EGFR,1260,"InChI=1/C25H27ClN6O3/c1-4-23(33)28-17-6-5-7-19(14-17)35-24-20(26)16-27-25(30-24)29-21-9-8-18(15-22(21)34-3)32-12-10-31(2)11-13-32/h4-9,14-16H,1,10-13H2,2-3H3,(H,28,33)(H,27,29,30)/f/h28-29H",C1CN(C)CCN1C2=CC(OC)=C(C=C2)NC3=NC(=C(C=N3)Cl)OC4=CC(=CC=C4)NC(C=C)=O,,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)c1,6075ea7d9d5da9d01152a85b677f16890f882fee
ITUYHIVMFHHMAY-DVIAZDKANA-N,44564331,1956,A,9.04001,pubchem,345876,9606,EGFR,1260,"InChI=1/C17H13F3N4O/c1-2-14(25)24-13-7-6-12-15(13)16(22-9-21-12)23-11-5-3-4-10(8-11)17(18,19)20/h2-9,15H,1H2,(H,24,25)(H,21,22,23)/f/h23-24H",FC(F)(F)C1=CC(NC2=NC=NC=3C2C(NC(=O)C=C)=CC3)=CC=C1,,C=CC(=O)NC1=CC=C2N=CN=C(Nc3cccc(C(F)(F)F)c3)C21,c2c5099a504093e5bcf2a9b324fe551759358719
ITVLSWHERKANSP-FWLOMPBDNA-N,CHEMBL515664,1956,A,7.51,chembl20,509684,9606,EGFR,1260,"InChI=1/C25H27FN8O/c1-35-15-21-6-3-9-33(21)31-13-22-24(27)28-16-29-25(22)32-20-7-8-23-18(11-20)12-30-34(23)14-17-4-2-5-19(26)10-17/h2,4-5,7-8,10-13,16,21H,3,6,9,14-15H2,1H3,(H3,27,28,29,32)/b31-13+/t21-/m1/s1/f/h32H,27H2",C1=CC(NC2=NC=NC(=C2/C=N/N3[C@H](CCC3)COC)N)=CC=4C=NN(C41)CC5=CC=CC(F)=C5,,COC[C@H]1CCCN1/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(F)c2)c1,33b022de14413d07b875b31ff11c33868b5b8396
ITVLSWHERKANSP-QKMBGBJLNA-N,CHEMBL456758,1956,A,7.59,chembl20,509684,9606,EGFR,1260,"InChI=1/C25H27FN8O/c1-35-15-21-6-3-9-33(21)31-13-22-24(27)28-16-29-25(22)32-20-7-8-23-18(11-20)12-30-34(23)14-17-4-2-5-19(26)10-17/h2,4-5,7-8,10-13,16,21H,3,6,9,14-15H2,1H3,(H3,27,28,29,32)/b31-13+/t21-/m0/s1/f/h32H,27H2",C1=CC(NC2=NC=NC(=C2/C=N/N3[C@@H](CCC3)COC)N)=CC=4C=NN(C41)CC5=CC=CC(F)=C5,,COC[C@@H]1CCCN1/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(F)c2)c1,f6edf5c1a3c347dc66215bd851b9c20c1f4aa753
IUDNEWGUEHBBOQ-OSLGEADHNA-N,CHEMBL452716,1956,A,5.98,chembl20,566594,9606,EGFR,1260,"InChI=1/C32H28N6O4S/c39-32(38-12-14-40-15-13-38)41-24-17-22(34-19-24)7-9-25-18-27-30(43-25)31(36-20-35-27)37-23-8-10-26-21(16-23)4-3-5-28(26)42-29-6-1-2-11-33-29/h1-6,8,10-11,16,18,20,22,24,34H,12-15,17,19H2,(H,35,36,37)/t22-,24-/m1/s1/f/h37H",N1=CN=C(C2=C1C=C(C#C[C@@H]3C[C@H](CN3)OC(=O)N4CCOCC4)S2)NC=5C=CC=6C(C5)=CC=CC6OC=7N=CC=CC7,,O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc5c(Oc6ccccn6)cccc5c4)c3s2)C1)N1CCOCC1,12558eebcec80054233c98c3b5645e544a4c4925
IUEBPIPDFMCSTP-IUIWLCSJNA-N,CHEMBL1976090,1956,A,5.7,chembl20,809214,9606,EGFR,1260,"InChI=1/C8H6N6S/c9-6-3-4-5(7(10)13-1-11-4)15-8(3)14-2-12-6/h1-2H,(H2,9,12,14)(H2,10,11,13)/f/h9-10H2",S1C2=C(N=CN=C2N)C=3C1=NC=NC3N,,Nc1ncnc2c1sc1ncnc(N)c12,3c8d2ba8d80920aa924018510b158d79b1926037
IUHCHNLQYCBXNR-QVUQFMIFNA-N,CHEMBL355891,1956,A,6.08,chembl20,67040,9606,EGFR,1260,"InChI=1/C20H23N5O3/c1-27-15-5-3-4-13(8-15)16-10-25(20-18(16)19(21)22-12-23-20)14-6-7-24(9-14)11-17(26)28-2/h3-5,8,10,12,14H,6-7,9,11H2,1-2H3,(H2,21,22,23)/f/h21H2",C=12N(C=C(C1C(N)=NC=N2)C3=CC(OC)=CC=C3)C4CN(CC(=O)OC)CC4,,COC(=O)CN1CCC(n2cc(-c3cccc(OC)c3)c3c(N)ncnc32)C1,219fc3b508719d40cd35c40b9ccca85f5fcfc6f5
IUNORHVEZRZFIC-LBOYIXSDNA-N,CHEMBL310740,1956,A,8.7,chembl20,67058,9606,EGFR,1260,"InChI=1/C24H22N4OS/c29-12-11-25-15-16-1-3-17(4-2-16)23-14-22-24(30-23)21(8-10-27-22)28-19-5-6-20-18(13-19)7-9-26-20/h1-10,13-14,25-26,29H,11-12,15H2,(H,27,28)/f/h28H",S1C(=CC2=C1C(NC3=CC=4C=CNC4C=C3)=CC=N2)C5=CC=C(C=C5)CNCCO,,OCCNCc1ccc(-c2cc3nccc(Nc4ccc5[nH]ccc5c4)c3s2)cc1,d7c0dfdccd2bbc690895cb87b89c3aa830954690
IUQWETRSDSASNL-ZVNAXFNBNA-N,CHEMBL162981,1956,A,8.77,chembl20,66725,9606,EGFR,1260,"InChI=1/C19H18BrN7/c20-14-3-1-4-15(9-14)26-19-16-10-18(23-11-17(16)24-12-25-19)22-5-2-7-27-8-6-21-13-27/h1,3-4,6,8-13H,2,5,7H2,(H,22,23)(H,24,25,26)/f/h22,26H",C=1(C=2C(=CN=C(C2)NCCCN3C=NC=C3)N=CN1)NC4=CC(Br)=CC=C4,,Brc1cccc(Nc2ncnc3cnc(NCCCn4ccnc4)cc23)c1,8463ed9345d89f9eded710b6f9d03718f8c3dab2
