MOL_smiles,pIC50,Gene_Symbol,Original_Entry_ID
C=C(CN1CCCCC1)C(=O)c1ccc(OCc2ccccc2)cc1,5.96,EGFR,CHEMBL544074
COc1cc(-c2nc3ccccc3s2)ccc1Nc1ncnc2cc(OC)c(OC)cc12,7.2,EGFR,CHEMBL596059
COc1cc2nc(Cl)nc(Nc3ccc(S(C)(=O)=O)cc3)c2cc1OC,4.21,EGFR,CHEMBL3098315
O=c1c(-c2ccc(F)cc2)c(-c2ccnc(NC3CCCCC3)c2)oc2ccccc12,6.7,EGFR,CHEMBL2041962
O=[N+]([O-])c1ccc2c(Nc3cccc(F)c3)ncnc2c1,5.21,EGFR,CHEMBL329183
COC(=O)Cc1c(SSSc2[nH]c3ccccc3c2CC(=O)OC)[nH]c2ccccc12,4.46,EGFR,CHEMBL79621
COc1cc(/C=C2\CCC/C(=C\c3ccccc3Br)C2=O)cc(OC)c1,5.1,EGFR,CHEMBL2316144
O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc5c(cnn5Cc5cc(F)ccc5F)c4)c3s2)C1)N1CCOCC1,7.48,EGFR,CHEMBL500072
CCc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1C,6.19,EGFR,CHEMBL1683956
O=C(/C=C/c1ccccc1)Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,5.44,EGFR,CHEMBL1812561
ON=C(O)/C=C/c1cccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)c1,7.74,EGFR,CHEMBL1630109
Fc1cccc(COc2ccc(Nc3ncnn4ccc(CN5CCCNCC5)c34)cc2Cl)c1,7.32,EGFR,CHEMBL247709
NC1CCc2c(c3cc(OCCc4ccc(O)cc4)ccc3n2CCCCCc2ccccn2)C1,5.64,EGFR,CHEMBL3216699
C=CC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Br)c3)c2n1,8.92,EGFR,CHEMBL53665
Nc1ncnc2c1c(-c1ccc(Br)c(O)c1)nn2C1CCC1,6.49,EGFR,CHEMBL1242287
CCC(N)(C#Cc1cnc(N)c2c(-c3ccc(NC(=O)Nc4cccc(C)c4)cc3)csc12)CC,5.7,EGFR,CHEMBL1983025
O=C(NNC(=S)Nc1ccc(F)cc1)C(O)(c1ccccc1)c1ccccc1,5.7,EGFR,CHEMBL1975138
N#CCC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,9.77,EGFR,CHEMBL592617
Brc1ccc2c(c1)CNc1c(Nc3ccccc3)ncnc1O2,5.0,EGFR,CHEMBL382862
CNc1ncc2ncnc(Nc3ccccc3)c2n1,7.89,EGFR,CHEMBL53310
CCCCN(Cc1cc(Cl)cc(Cl)c1O)C(=S)Nc1ccccc1,4.61,EGFR,CHEMBL591440
Cc1ccc(N(C)C(=O)c2ccccc2)cc1Nc1nccc(-c2cccnc2)n1,4.31,EGFR,CHEMBL278287
Cc1nc(Nc2ccccc2)c2cc(C)oc2n1,6.95,EGFR,CHEMBL3297816
CCCC(=O)Nc1cccc(-c2nc(Nc3ccc4[nH]ncc4c3)c3cc(OCCN4CCCC4)ccc3n2)c1,5.7,EGFR,CHEMBL1968705
CN(C)CCN(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.09,EGFR,CHEMBL162053
C=CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,10.1,EGFR,CHEMBL285063
COC(=O)c1cccc(NCc2cc(O)ccc2O)c1,5.05,EGFR,CHEMBL334334
C=CC(=O)Nc1ccc2ncnc(Nc3ccc(OC)cc3OC)c2c1,4.27,EGFR,CHEMBL3133906
COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCN(C)c1ccncc1,6.7,EGFR,CHEMBL25579
COCCN(Cc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OC)[C@@H](C)C(N)=O,8.0,EGFR,CHEMBL382823
COCCOc1cc2ncc(C#N)c(N[C@@H]3C[C@H]3c3ccccc3)c2cc1OC,7.28,EGFR,CHEMBL401251
CN(C)C(=O)CN1CCC(n2cc(-c3cccc(O)c3)c3c(N)ncnc32)CC1,6.3,EGFR,CHEMBL169920
N#Cc1ccc2c(c1)C(c1ccccc1F)=Nc1c[nH]nc1N2,4.96,EGFR,CHEMBL1257795
Cc1[nH]c2ncnc(Oc3cccc(Cl)c3)c2c1C,5.6,EGFR,CHEMBL76116
CC(COC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O)CC(C)(C)C,6.1,EGFR,CHEMBL355853
CCC1=C2C(Nc3ccc4c(cnn4Cc4ccccc4)c3)=NC=NC2N=C1NC(=O)O[C@H]1CC[C@@](C)(N)CC1,7.72,EGFR,CHEMBL567197
COc1cc(Nc2nn3c(N[C@H](CO)Cc4ccccc4)cc(C4CC4)nc3c2C(N)=O)cc(OC)c1,5.62,EGFR,CHEMBL260861
CO/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(Cl)c2)c1,7.64,EGFR,CHEMBL255656
O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1c1ccccc1,5.6,EGFR,CHEMBL380598
C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCOCCCCO,8.77,EGFR,CHEMBL32079
CCOc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1O,6.11,EGFR,CHEMBL1242289
NC(=S)N/N=C(/C=C/c1ccc(F)cc1)c1ccc(Br)cc1,5.66,EGFR,CHEMBL1830278
O=C1c2ccccc2C(=O)c2c(NCCCN(CCO)CCO)cccc21,4.55,EGFR,CHEMBL1501307
NC(=O)c1ccc2c(-c3ccnc(NCCCO)n3)c(-c3ccc(F)cc3)nn2c1,6.01,EGFR,CHEMBL1909404
Nc1nc(Nc2cccc(Br)c2)c2cc(Cc3ccc(Cl)c(Cl)c3)[nH]c2n1,4.7,EGFR,CHEMBL1956886
C=CC(=O)N1CCc2c(sc3ncnc(N[C@H](CC)c4ccccc4)c23)C1,7.34,EGFR,CHEMBL1272223
Oc1ccc(CNc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)cc1,6.06,EGFR,CHEMBL1928708
CN1CCC(C(=O)n2nc(N)c3cc(-c4cn(Cc5ccccc5)nn4)ccc32)CC1,5.7,EGFR,CHEMBL1978014
C=CC(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cc1OCCCn1ccnc1,8.52,EGFR,CHEMBL286343
NC1CCN(Cc2ccn3ncnc(Nc4cccc(F)c4)c23)CC1,7.49,EGFR,CHEMBL1645472
C=CC(=O)Nc1cccc(N2C(=O)C(C(C)C)N(C)C(=O)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,7.61,EGFR,CHEMBL3219129
CSCc1cc(/C=C2\C(=O)Nc3ccccc32)cc(CSC)c1O,6.4,EGFR,CHEMBL522116
NC(=S)N/N=C(/C=C/c1ccc(OCc2ccccc2)cc1)c1ccccc1,6.15,EGFR,CHEMBL1830271
NC(=O)c1c(OCc2c(F)cc(Br)cc2F)nsc1NC(=O)NCCCCN1CCCC1,5.8,EGFR,CHEMBL253969
C=CC(=O)Nc1cc2c(Cc3cccc(C)c3)ncnc2cc1OCCCN1CCC(C)CC1,8.7,EGFR,CHEMBL492077
C=CC(=O)Nc1cccc(N2C(=O)N(c3ccc(OCc4ccccc4)cc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,8.78,EGFR,CHEMBL2029441
COc1cc2ncnc(-c3c[nH]c4cc(F)c(Cl)cc34)c2cc1OCCCN1CCOCC1,6.48,EGFR,CHEMBL474524
COCOC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,6.48,EGFR,CHEMBL414631
C[C@@H](COc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12)N(C)C(=O)CO,5.59,EGFR,CHEMBL403785
C[C@H](COc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12)N(C)C(=O)CO,8.52,EGFR,CHEMBL250130
Oc1ccc(-c2cc3c(NCc4ccc(F)cc4)ncnc3[nH]2)cc1,7.59,EGFR,CHEMBL1914662
C=C(CN(C)C)C(=O)c1ccc(OCc2ccccc2)cc1,6.74,EGFR,CHEMBL552859
c1ccc(-c2n[nH]cc2-c2ccnc(-c3ccc(OCCn4ccnc4)cc3)c2)nc1,5.51,EGFR,CHEMBL208437
CCOc1cc(N)c(C(=O)Nc2ccc(F)c(Cl)c2)cc1NC(=O)/C=C/CN(C)C,5.35,EGFR,CHEMBL2385983
CCCN(CC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)CCC,7.21,EGFR,CHEMBL328245
Cc1ccc(C2CC(c3ccc(Cl)c(Cl)c3)=NN2C(N)=S)cc1,5.13,EGFR,CHEMBL1172916
Cc1ccc(S(=O)(=O)NC(=O)c2ccc(C)nc2Cl)cc1,4.82,EGFR,CHEMBL1945647
Cc1cccc(Nc2ncnc3cnc(NCCc4c[nH]cn4)cc23)c1,8.89,EGFR,CHEMBL161895
CC(COC(=O)c1ccc(-c2ccc(C(C)(C)C)cc2O)cc1)CC(C)(C)C,4.82,EGFR,CHEMBL358513
Clc1cc(Nc2ncnc3[nH]nc(OCCCN4CCOCC4)c23)ccc1OCc1ccccn1,7.8,EGFR,CHEMBL257859
NC(=S)N1N=C(c2ccc(Br)c(Br)c2)CC1c1ccc(F)cc1,5.05,EGFR,CHEMBL1172823
COc1ccc2c(c1)CNc1c(Nc3ccc(Cl)cc3)ncnc1O2,5.24,EGFR,CHEMBL205454
Nc1cc2ncnc(NCc3ccc(Br)cc3)c2cn1,5.61,EGFR,CHEMBL125949
Cc1ccc(C2=NN(c3nc(O)cs3)C(c3ccc(Br)cc3)C2)cc1,6.62,EGFR,CHEMBL1958215
O=S(=O)(O)c1cc(NCc2cc(O)ccc2O)ccc1O,4.99,EGFR,CHEMBL122785
CCCCCCCCCCCCNC(=O)COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1,5.9,EGFR,CHEMBL597914
Cc1cc(C)cc(NC(=O)Nc2ccc(NC(=O)c3csc4ncnc(N)c34)cc2)c1,5.7,EGFR,CHEMBL1970203
Oc1csc(N2N=C(c3ccc(Cl)cc3)CC2c2ccc(F)cc2)n1,4.85,EGFR,CHEMBL1958032
Nc1ccc2ncnc(NCCc3ccc(Oc4ccccc4)cc3)c2c1,4.6,EGFR,CHEMBL522502
CN(C)C(=O)c1c(SSc2c(C(=O)N(C)C)c3ccccc3n2C)n(C)c2ccccc12,4.67,EGFR,CHEMBL160207
c1ccc(-c2[nH]ncc2-c2ccnc3ccccc23)nc1,4.6,EGFR,CHEMBL261454
O[C@H]1CC[C@H](Nc2ncc3nc(Nc4c(F)cc(F)cc4F)n([C@H]4CCOC4)c3n2)CC1,6.42,EGFR,CHEMBL1950289
CCCCCCCCCCCCCCOC(=O)COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1,6.0,EGFR,CHEMBL598306
Brc1cccc(Nc2ncnc3c2oc2ccccc23)c1,6.13,EGFR,CHEMBL149512
COc1cc(N2CCN(C(C)C)CC2)ccc1Nc1nc(Nc2ccc(F)cc2C(N)=O)c2cc[nH]c2n1,7.11,EGFR,CHEMBL458865
COc1cc(Nc2c(C#N)cnc3cc(-c4ccc(CN5CCN(C)CC5)cn4)sc23)c(Cl)cc1Cl,5.7,EGFR,CHEMBL373101
Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2CC1CCCN1,5.03,EGFR,CHEMBL1241769
Nc1ccccc1NC(=O)/C=C/c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,7.59,EGFR,CHEMBL1630113
CC(C)(C)OC(=O)n1ncc2cc(N=C3C(=O)C(=O)C3NCc3ccc(Cl)cc3Cl)ccc21,5.7,EGFR,CHEMBL2005548
O=C1NC(=O)N(CCc2ccccc2)/C1=C\c1ccccc1,4.82,EGFR,CHEMBL380303
O=C1NC(=O)N(CCc2ccccc2)/C1=C/c1ccccc1,4.91,EGFR,CHEMBL213129
CC(C)n1nc(-c2cc3ccccc3nc2Cl)c2c(N)ncnc21,4.0,EGFR,CHEMBL1242663
CNS(=O)(=O)c1ccc(Nc2nc(Cl)nc3cc(OC)c(OC)cc23)cc1,5.79,EGFR,CHEMBL3098321
Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2Cc1ocnc1-c1ccccc1,4.0,EGFR,CHEMBL1241482
Oc1ccccc1CNc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,5.45,EGFR,CHEMBL1928716
COc1cccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)c1,7.52,EGFR,CHEMBL111197
OCCCCNc1cncc(-c2cncc(Nc3cccc(Cl)c3)n2)c1,5.13,EGFR,CHEMBL188386
COc1ccc(C2=C(c3ccccc3)C(=O)NC2=O)cc1OC,5.6,EGFR,CHEMBL202135
Nc1nc(Nc2cccc(Br)c2)c2cc(CCc3ccccc3)[nH]c2n1,6.52,EGFR,CHEMBL485320
CN(C)CCCNC(=O)/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.96,EGFR,CHEMBL334801
CCOC(=O)C1=c2sc(=Cc3ccco3)c(=O)n2C(=N)C(C#N)C1c1ccco1,5.7,EGFR,CHEMBL1999112
Fc1ccc2ncnc(Nc3cccc(Br)c3)c2n1,7.36,EGFR,CHEMBL54788
O=C(Nc1ccccc1Cl)c1ccc(N(CCCl)CCCl)cc1,5.02,EGFR,CHEMBL592710
CC(C)(C)NC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1,5.89,EGFR,CHEMBL78206
COc1cc(OC)cc(C2CC(c3ccc(C)c(C)c3)=NN2C(C)=O)c1,4.76,EGFR,CHEMBL1173105
Nc1ccc2ncnc(Nc3ccccc3Cl)c2c1,5.6,EGFR,CHEMBL2347216
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCCCC1,7.1,EGFR,CHEMBL291514
CCN(CC)CCOc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1,6.46,EGFR,CHEMBL49120
O=C1Nc2ccccc2Nc2nnc(I)cc21,5.7,EGFR,CHEMBL1977346
Cc1cccc(Nc2ncnc3ccncc23)c1NCCCN1CCOCC1,8.03,EGFR,CHEMBL271410
Clc1ccc2c(Nc3ccc(-c4nc5ccccc5s4)cc3)ccnc2c1,5.28,EGFR,CHEMBL474543
NC(=O)CCc1c(S)[nH]c2ccccc12,4.66,EGFR,CHEMBL155607
O=C(Cc1ccc(F)cc1)Nc1cc(SCC(O)CO)cc([N+](=O)[O-])c1,4.31,EGFR,CHEMBL2029691
COc1cc(NC(=O)/C=C/CN2CCOCC2)cc2c(Nc3cccc(Br)c3)ccnc12,5.27,EGFR,CHEMBL472743
O=C(O)CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,9.55,EGFR,CHEMBL355816
COc1cc2ncc(C#N)c(Nc3cccc(C(C)=O)c3)c2cc1OC,5.13,EGFR,CHEMBL325760
NCCCOCc1ccn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12,7.19,EGFR,CHEMBL245667
C#Cc1cccc(Nc2ncnc3c2NCc2cc(OC)c(OC)cc2O3)c1,6.05,EGFR,CHEMBL215071
COc1ccc(CCCCCn2c3c(c4cc(OCCc5ccc(O)cc5)ccc42)CC(N)CC3)cc1,5.86,EGFR,CHEMBL1094492
C=S(O)(O)=CCNCc1ccc(-c2cc3c(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)ncnc3s2)o1,7.92,EGFR,CHEMBL480349
CO/N=C/c1c(N)ncnc1Nc1ccc2c(c1)CCN2Cc1cccc(F)c1,7.24,EGFR,CHEMBL257814
COc1ccc(C2CC(c3ccc(Cl)c(Cl)c3)=NN2C(N)=S)cc1,5.24,EGFR,CHEMBL1172915
FC(F)(F)c1ccc(Cn2cc(-c3ccc4[nH]ncc4c3)nn2)c(C(F)(F)F)c1,5.7,EGFR,CHEMBL1964413
COc1ccccc1CNc1ncc(C(=O)NC2CCN(C)CC2)c(NC2CCCC2)n1,4.52,EGFR,CHEMBL2312645
N=c1scc(-c2ccc(Cl)cc2)n1CC(=O)N1CCOCC1,5.18,EGFR,CHEMBL2437302
Oc1ccc(/C=N/Nc2nc(O)cs2)cc1,5.33,EGFR,CHEMBL590876
O=C(C#CCO)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,8.7,EGFR,CHEMBL94062
O=C1N=c2ccc(Br)cc2=C1c1sc(S)nc1O,5.8,EGFR,CHEMBL2001920
Brc1ccc2c(c1)-c1[nH]ncc1C2,5.0,EGFR,CHEMBL1995172
CCOc1ccc(C(=O)Nc2ccc(OCc3ccccn3)c(Cl)c2)cc1NC(=O)c1ccc(CN2CCN(C)CC2)cc1,5.46,EGFR,CHEMBL2385987
CC1=C(C(=O)Nc2cccc([N+](=O)[O-])c2)C(c2ccc(O)cc2O)NC(NN2C(=O)/C(=C\c3cccs3)SC2=S)=N1,4.09,EGFR,CHEMBL1077085
O=C(/C=C/C(F)(F)F)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,8.76,EGFR,CHEMBL135142
CCCCCCCCNC(=O)COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1,5.27,EGFR,CHEMBL597304
CCOc1cc2ncc(C#N)c(Nc3ccc(OCC4CCCCC4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,6.55,EGFR,CHEMBL179123
c1ccc(Nc2nccc(-c3cccnc3)n2)cc1,4.0,EGFR,CHEMBL57690
Fc1cccc(COc2ccc(Nc3ncncc3C#Cc3cc[nH]n3)cc2Cl)c1,7.38,EGFR,CHEMBL205284
Oc1csc(N2N=C(c3ccccc3)CC2c2ccc3ccccc3c2)n1,5.2,EGFR,CHEMBL3263374
O=C1c2ccccc2NC(=O)[C@H]2[C@H]1[C@@H](c1cccc(Cl)c1)C[C@]2(O)c1ccccc1,5.0,EGFR,CHEMBL382654
N#Cc1cnc2ccc(-c3ccc(CN4CCOCC4)cc3)cc2c1N[C@@H]1C[C@H]1c1ccccc1,6.4,EGFR,CHEMBL247024
NC(=O)Cn1cc(-c2cc(-c3cc4ccccc4s3)c3n[nH]cc3c2)c2nc(N)ncc21,5.7,EGFR,CHEMBL1985095
CC(=O)c1cccc(-c2cnc3[nH]ccc3c2)c1,5.7,EGFR,CHEMBL2000568
CCOc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccc(C)cc2)c1O,4.7,EGFR,CHEMBL520839
CC(=O)N1N=C(c2ccc(C)c(C)c2)CC1c1ccc(F)cc1,4.81,EGFR,CHEMBL1172603
Brc1cccc(Nc2ncnc3ccsc23)c1,7.96,EGFR,CHEMBL345294
N#Cc1cnc2c(Cl)cc(NCc3c[nH]nn3)cc2c1Nc1ccc(F)c(Cl)c1,6.0,EGFR,CHEMBL496388
CCOc1cc2c(Nc3cccc(Br)c3)c(C#N)cnc2cc1OC,4.48,EGFR,CHEMBL110065
CCN1CCN(C(=O)c2cc(C)c(/C=C3\C(=O)Nc4ncnc(Nc5ccc(F)c(Cl)c5)c43)[nH]2)CC1,7.89,EGFR,CHEMBL66570
COc1cc2ncc(C#N)c(Nc3cccc(O)c3)c2cc1OC,5.2,EGFR,CHEMBL110577
Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1C#Cc1ccc(CN2CCCC2)cc1,8.05,EGFR,CHEMBL1934624
COc1cc(C)c(NC(=O)CN(C)C)cc1Nc1nc(Nc2cccc(F)c2C(N)=O)c2ccnc-2[nH]1,6.07,EGFR,CHEMBL511765
O=C1Cc2ccc(Oc3ccc(Nc4ncnc5ccn(CCO)c45)cc3Cl)cc2N1,5.64,EGFR,CHEMBL2048792
CC(C)(C)NC(=O)c1ccc(N(CCCl)CCCl)cc1,4.5,EGFR,CHEMBL589259
N#C/C(=C\c1ccc(O)cc1)C(N)=O,3.1,EGFR,CHEMBL308048
COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)cc3C)c2cc1OC,6.62,EGFR,CHEMBL514942
Oc1n[nH]c2cccc(-c3ccccc3)c12,4.7,EGFR,CHEMBL1989834
COc1cc2ncnc(Nc3ccccc3N)c2cn1,5.43,EGFR,CHEMBL408105
Cc1cc(O)cc(C)c1/C=C/c1cncc(-c2nn[nH]n2)c1,6.12,EGFR,CHEMBL1909352
CC(=O)c1cccc(-c2nn(C(C)C)c3ncnc(N)c23)c1,5.55,EGFR,CHEMBL1241946
NC(=S)N/N=C(/C=C/c1ccc([N+](=O)[O-])cc1)c1ccccc1,5.8,EGFR,CHEMBL1830269
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)CCN3CCN(C)CC3)c2)n1,5.13,EGFR,CHEMBL3237934
CCOc1cc2ncc(C#N)c(Nc3ccc(NCc4cccc5ccccc45)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,7.47,EGFR,CHEMBL179766
N#Cc1cnc(Nc2cccc(Br)c2)c2cc(NC(=O)[C@@H]3CCC(=O)N3)ccc12,5.66,EGFR,CHEMBL1641995
Cc1nnc(-c2cc3c(Oc4ccc(C(F)(F)F)cc4)cncc3s2)o1,5.7,EGFR,CHEMBL1988153
Nc1ccc2c(Nc3cccc(F)c3)ncnc2c1,8.7,EGFR,CHEMBL93966
CN(C(=O)C1CCCCC1)c1ccc2c(c1)nc(NC(=O)c1ccc(C#N)cc1)n2CCC(N)=O,5.7,EGFR,CHEMBL485556
CCCS(=O)(=O)Nc1ccc(-c2ccc3[nH]nc(NC(C)=O)c3c2)cc1,5.7,EGFR,CHEMBL1973893
Cc1ccc(Sc2cccc3[nH]c4nc(N)nc(N)c4c23)cc1,4.98,EGFR,CHEMBL1093100
CN(C)c1nc(N/N=C/c2cc(Br)c(O)c(Br)c2O)nc(Nc2ccc(F)cc2)n1,4.59,EGFR,CHEMBL1946843
COc1cc2ncnc(Nc3ccc(NC(=O)c4ccccc4)cc3)c2cc1OC,4.6,EGFR,CHEMBL382590
CCOc1cc2ncnc(Nc3cccc(-c4csc(C)n4)c3)c2cc1OCC,5.32,EGFR,CHEMBL126456
CCOc1cc2nc(C)nc(Nc3cccc(-c4csc(C)n4)c3)c2cc1OCC,5.05,EGFR,CHEMBL128027
CC(C)N(C)CC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.07,EGFR,CHEMBL91811
Nc1ccc2sc3c(Nc4cccc(C(F)(F)F)c4)ncnc3c2c1,7.33,EGFR,CHEMBL347282
COc1cc2ncnc(N3CCN(C(=O)Nc4ccc(Oc5ccccc5)cc4)CC3)c2cc1OC,4.6,EGFR,CHEMBL102346
C=CC(=O)Nc1cc2c(Nc3cccc(C)c3)ncnc2cc1OCCCN1CCOCC1,8.82,EGFR,CHEMBL27688
Fc1cnc(Nc2ccccc2)nc1Nc1ccccc1,5.7,EGFR,CHEMBL491758
COc1cc2ncnc(Nc3cccc(C#CCCCO)c3)c2cc1OC,5.87,EGFR,CHEMBL437197
COc1cc(/C=C(\C#N)C(N)=O)cc(CSCCCC(=O)O)c1O,5.19,EGFR,CHEMBL326044
Nc1ccccc1-c1nnc(SCc2ccccc2)o1,5.82,EGFR,CHEMBL1929305
COc1cc(Nc2ncnc3cc(OC)c(OC)cc23)cc(OC)c1,5.52,EGFR,CHEMBL543661
COc1cc2ncc(C#N)c(N[C@@H]3C[C@H]3c3ccc(Cl)cc3)c2cc1OC,7.36,EGFR,CHEMBL247196
COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)cc3F)c2cc1OCCCN1CCN(C)CC1,5.35,EGFR,CHEMBL594661
NC(COc1cncc(-c2cc3cnccc3s2)c1)Cc1c[nH]c2ccccc12,5.7,EGFR,CHEMBL1972840
COc1cc2ncnc(N(C)c3cccc(Br)c3)c2cc1OC,6.82,EGFR,CHEMBL447230
Cc1ccc(C2=NN(c3nc(-c4ccccc4)cs3)C(c3ccc([N+](=O)[O-])cc3)C2)cc1C,5.41,EGFR,CHEMBL1821868
COC(=O)CN1CCC(n2cc(-c3cccc(OC)c3)c3c(N)ncnc32)CC1,5.83,EGFR,CHEMBL169065
O=C1Nc2ccc(-c3cccnc3)cc2/C1=C\c1ccc[nH]1,4.6,EGFR,CHEMBL2218929
CCCCOC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1C,5.12,EGFR,CHEMBL3221557
C#Cc1cccc(Nc2ncnc3sc(C(=O)c4cc5ccccc5[nH]4)cc23)c1,7.73,EGFR,CHEMBL1928293
FC(F)(F)c1ccc(-c2nnc3ccc(NC4CC4)nn23)cc1,5.7,EGFR,CHEMBL451964
COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2cccc3ccccc23)c1O,5.77,EGFR,CHEMBL143212
Brc1cccc(Nc2ncnc3cc4ncsc4cc23)c1,7.36,EGFR,CHEMBL177053
Cc1cccc(-n2ncc3c(NCc4ccc5c(c4)OCO5)ncnc32)c1,4.82,EGFR,CHEMBL206483
CC(C)c1ccc(/C=C2/C(=O)Nc3ccccc32)cc1,4.73,EGFR,CHEMBL48760
C#Cc1cc(Nc2ncnc3cc(OC)c(OCCCCCCC(O)=NO)cc23)ccc1F,7.54,EGFR,CHEMBL598798
c1cc2[nH]ncc2cc1-c1cn(CC2CCOCC2)nn1,5.7,EGFR,CHEMBL1969843
CCCC#CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1,8.77,EGFR,CHEMBL203645
N=c1scc(-c2ccc(Cl)cc2)n1CC(=O)N1CCN(c2ccccc2)CC1,5.24,EGFR,CHEMBL2437292
Oc1ccc(-c2cc3c(NCc4ccccc4F)ncnc3[nH]2)cc1,7.35,EGFR,CHEMBL1914663
C#Cc1cccc(NC(=O)c2cc(OCCCCCCC(O)=NO)ccc2O)c1,6.05,EGFR,CHEMBL2047029
O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1)N1CCC(F)CC1,6.16,EGFR,CHEMBL3092297
Cc1ccccc1NC(=O)Nc1ccc(-c2coc3ncnc(N)c23)cc1,5.7,EGFR,CHEMBL1984586
OC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,7.17,EGFR,CHEMBL401443
CCc1ccc(-c2ccc3c(c2)-c2[nH]ncc2S(=O)(=O)N3C)cc1,6.12,EGFR,CHEMBL2333445
Nc1nc(Nc2cccc(Br)c2)c2cc(Cc3ccccc3Cl)[nH]c2n1,5.37,EGFR,CHEMBL499345
NC(=O)c1sc(-n2cnc3ccccc32)cc1OCc1ccccc1C(F)(F)F,5.7,EGFR,CHEMBL481491
O=C(NCCCCCCNC(=O)Nc1cccnc1)Nc1cccnc1,5.7,EGFR,CHEMBL1998193
Brc1cccc(Nc2ncnc3cc4c(cc23)OCCOCCO4)c1,7.26,EGFR,CHEMBL2087353
C=CC(=O)Nc1nc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCOC,9.01,EGFR,CHEMBL31570
COc1ccc(-c2nn(C3CCC3)c3ncnc(N)c23)cc1OC,5.64,EGFR,CHEMBL1233881
Brc1cccc(Nc2[nH]cnc3cc4nncc4cc23)c1,9.36,EGFR,CHEMBL39337
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)c1,8.67,EGFR,CHEMBL1229592
